which,seed,N,SAMPLE_T,R,alpha,FDA,BIAS,TARGET,KAPPA,GAMMA,DT,loss_plateau,loss_std,frozen_acc,align_all,align_std,corr_W1,corr_W2,corr_W3,bias_W1,bias_W2,bias_W3,snr_W1,snr_W2,snr_W3,eff_W1,eff_W2,eff_W3,sign_W1,sign_W2,sign_W3,align_W1,align_W2,align_W3,ratio_W1,ratio_W2,ratio_W3
shared,0,3000,1.0,200.0,1e-08,3000.0,30.0,1000.0,0.2,0.0,0.02,0.0536,0.0158,0.1560,+0.227,0.275,+0.008,+0.008,+0.006,0.495,6.173,0.174,0.080,0.094,0.116,0.033,0.095,0.120,0.798,0.422,0.248,+0.126,+0.198,+0.357,0.000,0.000,0.000
